alias,true_ent_num,matched_ent_num,matched_name,score,correct,alerted_on_sanctioned
PETROCHEMICAL COMMERCIAL COMPANY,11619,11626,PETROCHEMICAL COMMERCIAL COMPANY (U.K.) LIMITED,94.11764705882352,False,True
NPC INTERNATIONAL COMPANY,11620,11620,N P C INTERNATIONAL LTD,88.88888888888889,True,False
N P C INTERNATIONAL LTD,11620,11620,NPC INTERNATIONAL,88.88888888888889,True,False
NPC INTERNATIONAL LIMITED,11620,11620,N P C INTERNATIONAL LTD,88.88888888888889,True,False
INTRA-CHEM TRADING CO. (GMBH),11621,55888,CHEMIX TRADING L.L.C,81.25,False,True
PETROCHEMICAL COMMERCIAL COMPANY INTERNATIONAL LTD,11622,11619,IRAN PETROCHEMICAL COMMERCIAL COMPANY,86.56716417910448,False,True
PETROCHEMICAL TRADING COMPANY LIMITED,11622,54606,GAH PETROCHEMICAL TRADING LIMITED,91.30434782608697,False,True
PETROCHEMICAL COMMERCIAL COMPANY INTERNATIONAL LIMITED,11622,11619,IRAN PETROCHEMICAL COMMERCIAL COMPANY,86.56716417910448,False,True
PCC SINGAPORE PTE LTD,11623,54168,CCIC SINGAPORE PTE. LTD.,88.88888888888889,False,True
P.C.C. SINGAPORE BRANCH,11623,11623,PCC SINGAPORE PTE LTD,78.78787878787878,True,False
PCC FZE,11625,,,0.0,False,False
PCC (UK),11626,,,0.0,False,False
PCC UK,11626,,,0.0,False,False
PCC UK LTD,11626,,,0.0,False,False
IFIC,11627,11628,IFIC HOLDING AG,50.0,False,True
IHAG,11628,11629,IHAG TRADING GMBH,50.0,False,True
BIMEH IRAN,11631,25237,IRAN AIR,66.66666666666667,False,True
BIUK,11632,,,0.0,False,False
PETROPARS LIMITED,11633,23421,PETROPARK S.R.L.,88.88888888888889,False,True
PPI FZE,11634,,,0.0,False,False
KALA NAFT LONDON LTD,11636,12032,KALA NAFT COMPANY LTD,72.0,False,True
IOC UK LTD,11638,,,0.0,False,False
PETRO IRAN DEVELOPMENT COMPANY,11641,23274,ROZARO DEVELOPMENT LIMITED,80.0,False,True
IRAN DEVELOPMENT & RENOVATION ORGANIZATION COMPANY,11643,11643,INDUSTRIAL DEVELOPMENT AND RENOVATION ORGANIZATION OF IRAN,87.91208791208791,True,False
IDRO,11643,52195,IDRONEX,72.72727272727273,False,True
SAWZEMANE GOSTARESH VA NOWSAZI SANAYE IRAN,11643,30367,SINA PAYA SANAT GOSTARESH CO.,62.68656716417911,False,True
IRAN DEVELOPMENT AND RENOVATION ORGANIZATION COMPANY,11643,11643,INDUSTRIAL DEVELOPMENT AND RENOVATION ORGANIZATION OF IRAN,87.91208791208791,True,False
MASHIN SAZI ARAK,11644,11644,MACHINE SAZI ARAK CO. LTD.,90.9090909090909,True,False
MACHINE SAZI ARAK SSA,11644,11644,MACHINE SAZI ARAK CO. LTD.,89.47368421052632,True,False
MACHINE SAZI ARAK COMPANY P J S C,11644,11644,MACHINE SAZI ARAK CO. LTD.,80.95238095238095,True,False
WEST SUN TRADE,11645,49696,SINO TRADE CO. LTD.,66.66666666666667,False,True
AMNOKKANG DEVELOPMENT BANK,11647,11647,AMROGGANG DEVELOPMENT BANK,88.46153846153845,True,False
AL-QA'IDA ORGANIZATION IN THE ARABIAN PENINSULA,11695,11695,AL-QA'IDA OF JIHAD ORGANIZATION IN THE ARABIAN PENINSULA,93.02325581395348,True,False
TANZIM QA'IDAT AL-JIHAD FI JAZIRAT AL-ARAB,11695,8759,TANZIM QA'IDAT AL-JIHAD FI BILAD AL-RAFIDAYN,67.56756756756756,False,True
AL-QA'IDA OF JIHAD ORGANIZATION IN THE ARABIAN PENINSULA,11695,11695,AL-QA'IDA ORGANIZATION IN THE ARABIAN PENINSULA,93.02325581395348,True,False
AL-QA'IDA IN YEMEN,11695,19892,ISIS IN YEMEN,64.28571428571428,False,True
AL-QA'IDA IN THE SOUTH ARABIAN PENINSULA,11695,11695,AL-QA'IDA IN THE ARABIAN PENINSULA,90.0,True,False
ANSAR AL-SHARI'A,11695,16477,ANSAR AL-SHARI'AH,96.2962962962963,True,False
ANSAR AL-SHARIA,11695,16475,ANSAR AL-SHARIAH,96.0,True,False
ANSAR AL-SHARIAH,11695,16475,ANSAR AL-SHARIA,96.0,True,False
ANSAR AL SHARIAH,11695,16475,ANSAR AL-SHARIA,96.0,True,False
PARTISANS OF ISLAMIC LAW,11695,4707,PALESTINIAN ISLAMIC JIHAD,69.56521739130434,False,True
"ESTETIC CAR WASH, S.A. DE C.V.",11701,11701,ESTETICA CAR WASH S.A. DE C.V.,97.43589743589743,True,False
GRUPO ILC,11730,18952,GRUPO W S.A.,75.0,False,True
"ILC CONSULTORES ADMINISTRATIVOS, S. DE R.L. DE C.V.",11730,41180,"SERVICIOS ADMINISTRATIVOS DANTWOO, S.A. DE C.V.",66.66666666666667,False,True
"RESTAURANTE EL HABANERO, S.A. DE C.V.",11730,37269,HABANERO'S RESTAURANTE,88.88888888888889,False,True
ARMED MEN OF THE NAQSHABANDI ORDER,11749,11749,ARMY OF THE MEN OF THE NAQSHBANDI ORDER,92.3076923076923,True,False
NAQSHABANDI ARMY,11749,11749,NAQSHBANDI ARMY,96.7741935483871,True,False
ARMY OF THE MEN OF THE NAQSHBANDI ORDER,11749,11749,ARMED MEN OF THE NAQSHABANDI ORDER,92.3076923076923,True,False
NAQSHBANDI ARMY,11749,11749,NAQSHABANDI ARMY,96.7741935483871,True,False
MEN OF THE ARMY OF AL-NAQSHBANDIA WAY,11749,11749,ARMY OF THE MEN OF THE NAQSHBANDI ORDER,81.63265306122449,True,False
JAYSH RAJAL AL-TARIQAH AL-NAQSHBANDIA,11749,11749,JAYSH RIJAL AL-TARIQ AL-NAQSHABANDI,90.0,True,False
CHINA JMM IMPORT & EXPORT SHANGHAI PUDONG CORPORATION,11750,51098,NANCHANG KUDOS IMPORT AND EXPORT COMPANY LIMITED,65.67164179104478,False,True
CHINA JMM IMPORT AND EXPORT SHANGHAI PUDONG CORPORATION,11750,51098,NANCHANG KUDOS IMPORT AND EXPORT COMPANY LIMITED,65.67164179104478,False,True
RAHSAZ INSTITUTE,11789,11789,RAHAB INSTITUTE,90.32258064516128,True,False
MAKIN COMPANY,11790,12550,MACPAR MAKINA,55.55555555555556,False,True
FATER ENGINEERING COMPANY,11792,50112,TRV ENGINEERING JSC,87.5,False,True
FAATER INSTITUTE,11792,10495,HARA INSTITUTE,80.0,False,True
GHARARGAH GHAEM FAATER INSTITUTE,11792,11792,FAATER INSTITUTE,66.66666666666667,True,False
GRUPO MBS LDA,11794,11794,GRUPO MBS LIMITADA,83.87096774193549,True,False
PUREPECHA TRUCKING CO.,11805,11805,TRANSPORTADORA PUREPECHA S.A. DE C.V.,57.77777777777777,True,False
KUARZO DISCOTECA,11854,26153,UNLIMITED DANCE DISCOTECA SRL,53.65853658536586,False,True
GANAPALMAS S.A.,11857,12101,GANARECA S.A.,55.55555555555556,False,True
INAGRO LTDA.,11859,23615,GUALILO LTDA. C.I.,61.53846153846154,False,True
CARNES CUERNAVACA,11862,20209,C.M.V. CARNES S.A.S.,66.66666666666667,False,True
ERPAC,11868,,,0.0,False,False
PEOPLE'S REVOLUTIONARY ANTI-TERRORIST ARMY OF COLOMBIA,11868,33983,REVOLUTIONARY ARMED FORCES OF COLOMBIA - PEOPLE'S ARMY,76.0,False,True
TRANSCIBA,11875,33916,TRANSADRIA LTD,73.6842105263158,False,True
WISMOTOS S.A.,11877,11842,WISMOTOS FUENTE DE ORO,59.25925925925925,False,True
SIRAJ AL-AQSA TV,11911,11911,AL-AQSA TV,70.0,True,False
HAMAS TV,11911,4695,HAMAS,76.92307692307692,False,True
THE AQSA LAMP,11911,7637,AL-AQSA ASBL,66.66666666666667,False,True
AL-AQSA SATELLITE TELEVISION,11911,37196,TELEVISION STATION RUSSIA-1,69.23076923076923,False,True
PALESTINE ISLAMIC NATIONAL BANK,11913,11913,ISLAMIC NATIONAL BANK COMPANY,80.76923076923077,True,False
ISLAMIC NATIONAL BANK COMPANY,11913,11913,ISLAMIC NATIONAL BANK OF GAZA,89.36170212765957,True,False
ONER-BANK,12028,12028,HONOR BANK,84.21052631578947,True,False
HONORBANK,12028,12028,HONOR BANK,52.63157894736843,True,False
ONERBANK,12028,12028,ONER BANK,47.05882352941176,True,False
EFTEKHAR BANK,12028,12481,MEHR BANK,72.72727272727273,False,True
HONORBANK ZAO,12028,12028,HONOR BANK,52.63157894736843,True,False
HONOR BANK,12028,12028,ONER-BANK,84.21052631578947,True,False
ONER BANK,12028,12028,HONOR BANK,84.21052631578947,True,False
MANUFACTURING SUPPORT & PROCUREMENT CO.-KALA NAFT,12032,12032,MANUFACTURING SUPPORT AND PROCUREMENT (M.S.P.) KALA NAFT CO. TEHRAN,88.65979381443299,True,False
M.S.P.-KALA,12032,12032,MSP KALANAFT,80.0,True,False
KALA NAFT CO SSK,12032,12032,KALA NAFT COMPANY LTD,81.81818181818181,True,False
KALA NAFT COMPANY LTD,12032,12032,KALAYEH NAFT CO,85.71428571428572,True,False
KALA NAFT TEHRAN,12032,12032,MSP KALA NAFT CO. TEHRAN,88.88888888888889,True,False
SHERKAT SAHAMI KHASS KALA NAFT,12032,30394,SHERKAT SAHAMI ALIAF,76.0,False,True
SHERKATE POSHTIBANI SAKHT VA TAHEIH KALAIE NAFTE TEHRAN,12032,12032,SHERKAT SAHAMI KHASS POSHTIBANI VA TEHIYEH KALAYE NAFT TEHRAN,82.75862068965517,True,False
MSP KALANAFT,12032,12032,M.S.P.-KALA,80.0,True,False
KALA NAFT TEHRAN COMPANY,12032,12032,MSP KALA NAFT CO. TEHRAN,88.88888888888889,True,False
SHERKAT SAHAMI KHASS POSHTIBANI VA TEHIYEH KALAYE NAFT TEHRAN,12032,12032,SHERKATE POSHTIBANI SAKHT VA TAHEIH KALAIE NAFTE TEHRAN,82.75862068965517,True,False
KALAYEH NAFT CO,12032,12032,KALA NAFT COMPANY LTD,85.71428571428572,True,False
MANUFACTURING SUPPORT AND PROCUREMENT (M.S.P.) KALA NAFT CO. TEHRAN,12032,12032,MANUFACTURING SUPPORT & PROCUREMENT CO.-KALA NAFT,88.65979381443299,True,False
MSP KALA NAFT TEHRAN COMPANY,12032,12032,KALA NAFT TEHRAN,88.88888888888889,True,False
"MANUFACTURING, SUPPORT AND PROCUREMENT KALA NAFT COMPANY",12032,12032,MANUFACTURING SUPPORT AND PROCUREMENT (M.S.P.) KALA NAFT CO. TEHRAN,88.65979381443299,True,False
MSP-KALANAFT COMPANY,12032,12032,M.S.P.-KALA,80.0,True,False
SEPAH PASDARAN AIR FORCE,12055,12055,"AIR FORCE, IRGC (PASDARAN)",76.59574468085107,True,False
IRGC AIR FORCE,12055,12055,IRGC AEROSPACE FORCE,76.47058823529412,True,False
ISLAMIC REVOLUTION GUARDS CORPS AIR FORCE,12055,12055,ISLAMIC REVOLUTIONARY GUARDS CORPS AIR FORCE,96.47058823529412,True,False
ISLAMIC REVOLUTIONARY GUARDS CORPS AIR FORCE,12055,12055,ISLAMIC REVOLUTIONARY GUARD CORPS AIR FORCE,98.85057471264368,True,False
IRGCAF,12055,12055,IRGCASF,92.3076923076923,True,False
"AIR FORCE, IRGC (PASDARAN)",12055,12055,SEPAH PASDARAN AIR FORCE,76.59574468085107,True,False
ISLAMIC REVOLUTIONARY GUARDS CORPS AEROSPACE FORCE,12055,12055,ISLAMIC REVOLUTIONARY GUARDS CORPS AIR FORCE,91.48936170212765,True,False
AEROSPACE FORCE OF THE ARMY OF THE GUARDIANS OF THE ISLAMIC REVOLUTION,12055,12055,ISLAMIC REVOLUTIONARY GUARDS CORPS AEROSPACE FORCE,86.86868686868688,True,False
AFAGIR,12055,57173,FARAB SOROUSH AFAGH QESHM COMPANY,32.25806451612904,False,True
AEROSPACE DIVISION OF IRGC,12055,12055,IRGC AEROSPACE FORCE,74.4186046511628,True,False
IRGC AEROSPACE FORCE,12055,40191,RUSSIAN AEROSPACE FORCES,77.27272727272727,False,True
IRGCASF,12055,12055,IRGCAF,92.3076923076923,True,False
IRGC MISSILE COMMAND,12056,12056,IRGC AIR FORCE AL-GHADIR MISSILE COMMAND,70.17543859649122,True,False
IRGC AIR FORCE AL-GHADIR MISSILE COMMAND,12056,12056,IRGC MISSILE COMMAND,70.17543859649122,True,False
SEPANIR,12059,10391,SEPAH,66.66666666666667,False,True
SEPANIR ESTABLISHMENT,12059,7637,AL-AQSA SINABIL ESTABLISHMENT,72.34042553191489,False,True
MAHAB GHODSS CONSULTING ENGINEERS SSK,12081,12081,MAHAB GHODSS CONSULTING ENGINEERING COMPANY,88.88888888888889,True,False
MAHAB GHODSS CONSULTING ENGINEERING CO.,12081,12081,MAHAB GHODSS CONSULTING ENGINEERS SSK,88.88888888888889,True,False
MAHAB QODS ENGINEERING CONSULTING CO.,12081,12081,MAHAB GHODSS CONSULTING ENGINEERING COMPANY,82.35294117647058,True,False
GANARECA S.A.,12101,11857,GANAPALMAS S.A.,55.55555555555556,False,True
VEZARAT-E ETTELA'AT VA AMNIAT-E KESHVAR,12111,10392,VEZARAT-E DEFA VA POSHTYBANI-E NIRU-HAYE MOSALLAH,54.54545454545454,False,True
IMAM KHOMEINI RELIEF ORGANIZATION,12115,7149,FORKHAN RELIEF ORGANIZATION,76.66666666666666,False,True
ISLAMIC CHARITY EMDAD,12115,12115,ISLAMIC CHARITY EMDAD COMMITTEE,80.76923076923077,True,False
ISLAMIC EMDAD CHARITABLE COMMITTEE,12115,12115,ISLAMIC CHARITY EMDAD COMMITTEE,92.3076923076923,True,False
COMITE ISLAMIQUE DAIDES ET DE BIEM LIBAN,12115,10408,AL-SALAH ISLAMIC COMMITTEE,56.666666666666664,False,True
IMAM KHOMEINY AID COMMITTEE,12115,12115,IMAM KHOMEINI EMDAD COMMITTEE,78.57142857142857,True,False
IMDAD ISLAMIC ASSOCIATION COMMITTEE FOR CHARITY,12115,12115,IMDAD COMMITTEE FOR ISLAMIC CHARITY,83.78378378378379,True,False
ISLAMIC CHARITY EMDAD COMMITTEE,12115,12115,EMDAD COMMITTEE FOR ISLAMIC CHARITY,100.0,True,False
EMDAD ASSISTANCE FOUNDATION,12115,7637,AL-AQSA FOUNDATION,66.66666666666667,False,True
EMDAD COMMITTEE FOR ISLAMIC CHARITY,12115,12115,ISLAMIC CHARITY EMDAD COMMITTEE,100.0,True,False
IMDAD COMMITTEE FOR ISLAMIC CHARITY,12115,12115,ISLAMIC CHARITY EMDAD COMMITTEE,96.7741935483871,True,False
IMDAD ASSOCIATION OF THE ISLAMIC PHILANTHROPIC COMMITTEE,12115,12115,IMDAD ISLAMIC ASSOCIATION COMMITTEE FOR CHARITY,76.08695652173914,True,False
IMAM KHOMEINI SUPPORT COMMITTEE,12115,12115,IMAM KHOMEINI EMDAD COMMITTEE,76.66666666666666,True,False
IMAM KHOMEINI EMDAD COMMITTEE,12115,12115,IMAM KHOMEINI IMDAD COMMITTEE,86.20689655172413,True,False
IMAM KHOMEINI IMDAD COMMITTEE,12115,12115,IMAM KHOMEINI EMDAD COMMITTEE,86.20689655172413,True,False
KOMITE EMDAD EMAM,12115,12115,IMAM KHOMEINI EMDAD COMMITTEE,56.52173913043479,True,False
IMAM KHOMEINI FOUNDATION,12115,8107,AL-HARAMEIN FOUNDATION,74.4186046511628,False,True
KHOMEINI SOCIAL HELP COMMITTEE,12115,12115,IMAM KHOMEINI SUPPORT COMMITTEE,72.1311475409836,True,False
KHOMEINI CHARITABLE FOUNDATION,12115,7149,AL-FURQAN CHARITABLE FOUNDATION,79.3103448275862,False,True
IRANIAN HEADQUARTERS FOR THE RECONSTRUCTION OF LEBANON,12120,12120,IRAN'S HEADQUARTERS FOR THE RECONSTRUCTION OF LEBANON,94.11764705882352,True,False
IRAN'S HEADQUARTERS FOR THE RECONSTRUCTION OF LEBANON,12120,12120,IRANIAN HEADQUARTERS FOR THE RECONSTRUCTION OF LEBANON,94.11764705882352,True,False
IRANIAN COMMITTEE FOR THE CONTRIBUTION IN THE RECONSTRUCTION OF LEBANON,12120,12120,IRANIAN COMMITTEE FOR THE RECONSTRUCTION OF LEBANON,83.33333333333334,True,False
IRANIAN ORGANIZATION FOR RECONSTRUCTION IN LEBANON,12120,12120,IRANIAN CONTRIBUTORY ORGANIZATION FOR RECONSTRUCTING LEBANON,86.27450980392157,True,False
IRANIAN COMMITTEE FOR REBUILDING LEBANON,12120,12120,IRANIAN COMMITTEE FOR THE RECONSTRUCTION OF LEBANON,81.57894736842105,True,False
IRANIAN ORGANIZATION FOR REBUILDING LEBANON,12120,12120,IRANIAN ORGANIZATION FOR RECONSTRUCTION IN LEBANON,80.0,True,False
IRANIAN CONTRIBUTORY ORGANIZATION FOR RECONSTRUCTING LEBANON,12120,12120,IRANIAN ORGANIZATION FOR RECONSTRUCTION IN LEBANON,86.27450980392157,True,False
IRANIAN COMMISSION FOR REBUILDING SOUTHERN LEBANON,12120,12120,IRANIAN COMMITTEE FOR REBUILDING LEBANON,78.04878048780488,True,False
IRANIAN COMMISSION IN LEBANON,12120,12120,IRANIAN COMMISSION FOR REBUILDING SOUTHERN LEBANON,69.33333333333334,True,False
IRANIAN COMMITTEE TO RECONSTRUCT LEBANON,12120,12120,IRANIAN COMMITTEE FOR THE RECONSTRUCTION OF LEBANON,95.0,True,False
MOVEMENT OF ISLAMIC HOLY WAR,12148,8859,ISLAMIC MOVEMENT FOR REFORM,75.0,False,True
HARKAT-UL-JIHAD-AL ISLAMI,12148,12148,HARKAT-AL-JIHAD-UL ISLAMI,100.0,True,False
HARKAT-AL-JIHAD-UL ISLAMI,12148,10742,HARKAT UL JIHAD AL ISLAMI,100.0,True,False
HARKAT-UL-JEHAD-AL-ISLAMI,12148,10742,HARKAT UL JIHAD AL ISLAMI,95.45454545454545,True,False
HARAKAT UL JIHAD-E-ISLAMI,12148,12148,HARAKAT-UL JIHAD ISLAMI,95.83333333333334,True,False
M.A.T.S.A. S.A. DE C.V.,12193,25651,MATSA COMPANY,76.92307692307692,False,True
TEHRIK-I-TALIBAN PAKISTAN,12206,12206,TEHRIK-E TALIBAN PAKISTAN (TTP),88.88888888888889,True,False
TEHRIK-E-TALIBAN,12206,12206,TEHREEK-E-TALIBAN,90.9090909090909,True,False
PAKISTANI TALIBAN,12206,12206,TEHRIK-I-TALIBAN PAKISTAN,76.19047619047619,True,False
TEHREEK-E-TALIBAN,12206,12206,TEHRIK-E-TALIBAN,90.9090909090909,True,False
OFFICE #39,12209,12209,OFFICE NO. 39,85.71428571428572,True,False
OFFICE NO. 39,12209,12209,OFFICE 39,85.71428571428572,True,False
BUREAU 39,12209,43337,3RD BUREAU OF THE RGB,69.56521739130434,False,True
CENTRAL COMMITTEE BUREAU 39,12209,10923,RIHS CENTRAL ASIA COMMITTEE,70.37037037037037,False,True
DIVISION 39,12209,44623,AL-HAMZA DIVISION,64.0,False,True
CHONGCH'AL CH'ONGGUK,12210,17067,CHONG CHON GANG SHIPPING CO. LTD,58.53658536585367,False,True
KPA UNIT 586,12210,34099,LEF SPECIAL UNITS,55.172413793103445,False,True
CHONGSONG YONHAP,12212,11532,NAM CHON GANG CORPORATION,68.96551724137932,False,True
CH'O'NGSONG YO'NHAP,12212,12212,CHO'NGSONG UNITED TRADING COMPANY,54.54545454545454,True,False
CHO'NGSONG UNITED TRADING COMPANY,12212,50140,HONGKONG YAYANG TRADING LTD,70.83333333333333,False,True
JINDALLAE,12212,,,0.0,False,False
SAENGP'IL COMPANY,12212,53817,SAENAL TRADING CORPORATION,43.47826086956522,False,True
KU'MHAERYONG COMPANY LTD,12212,,,0.0,False,False
NATURAL RESOURCES DEVELOPMENT AND INVESTMENT CORPORATION,12212,25425,NATIONAL DEVELOPMENT INVESTMENT COMPANY,78.87323943661973,False,True
CHOSUN CHAWO'N KAEBAL T'UJA HOESA,12212,53817,CHOSUN SAENAL TRADING CORPORATION,55.55555555555556,False,True
MILITARY SUPPLIES INDUSTRY DEPARTMENT,12214,12214,MUNITIONS INDUSTRY DEPARTMENT,75.75757575757575,True,False
2ND ACADEMY OF NATURAL SCIENCES,12215,12215,ACADEMY OF NATURAL SCIENCES,92.3076923076923,True,False
CHE 2 CHAYON KWAHAK-WON,12215,12215,CHAYON KWAHAK-WON,85.0,True,False
ACADEMY OF NATURAL SCIENCES,12215,12215,2ND ACADEMY OF NATURAL SCIENCES,92.3076923076923,True,False
CHAYON KWAHAK-WON,12215,12215,CHE 2 CHAYON KWAHAK-WON,85.0,True,False
NATIONAL DEFENSE ACADEMY,12215,19492,ACADEMY OF NATIONAL DEFENSE SCIENCE,85.71428571428572,False,True
KUKPANG KWAHAK-WON,12215,12215,CHAYON KWAHAK-WON,74.28571428571429,True,False
SECOND ACADEMY OF NATURAL SCIENCES RESEARCH INSTITUTE,12215,44263,SPACE RESEARCH INSTITUTE RUSSIAN ACADEMY OF SCIENCES,76.76767676767678,False,True
SANSRI,12215,48840,LIMITED LIABILITY COMPANY SANSARA,43.47826086956522,False,True
HUNJIN TRADING CO.,12220,42978,RONIN TRADING,81.4814814814815,False,True
AL-RAHMAT TRUST,12294,12294,AL REHMAT TRUST,91.66666666666666,True,False
AL-REHMAN TRUST,12294,12294,AL REHMAT TRUST,91.66666666666666,True,False
UR-RAHMAN TRUST,12294,12294,UR-RAMAT TRUST,89.65517241379311,True,False
AR-RAHMAN TRUST,12294,12294,AL-RAHMAT TRUST,81.4814814814815,True,False
UR-RAMAT TRUST,12294,12294,UR-RAHMAN TRUST,89.65517241379311,True,False
PEOPLE'S RESISTANCE MOVEMENT OF IRAN (PMRI),12299,12299,THE POPULAR RESISTANCE MOVEMENT OF IRAN,85.71428571428572,True,False
JONBESH-I MOQAVEMAT-I-MARDOM-I IRAN,12299,25438,KASHTIRANI-E JONOUB KHAT-E IRAN,51.515151515151516,False,True
THE POPULAR RESISTANCE MOVEMENT OF IRAN,12299,12299,PEOPLE'S RESISTANCE MOVEMENT OF IRAN (PMRI),85.71428571428572,True,False
SOLDIERS OF GOD,12299,20620,THE SOLDIERS OF AQSA,72.0,False,True
FEDAYEEN-E-ISLAM,12299,23803,DEFENDERS OF ISLAM,70.96774193548387,False,True
FORMER JUNDALLAH OF IRAN,12299,12299,JUNDALLAH,60.0,True,False
JUNDULLAH,12299,12299,JUNDOLLAH,88.88888888888889,True,False
JONDULLAH,12299,12299,JONDOLLAH,88.88888888888889,True,False
JUNDOLLAH,12299,12299,JUNDULLAH,88.88888888888889,True,False
JONDOLLAH,12299,12299,JONDULLAH,88.88888888888889,True,False
JONDALLAH,12299,12299,JONDULLAH,88.88888888888889,True,False
ARMY OF GOD (GOD'S ARMY),12299,6935,MOHAMMED'S ARMY,58.82352941176471,False,True
BALOCH PEOPLES RESISTANCE MOVEMENT (BPRM),12299,12299,THE POPULAR RESISTANCE MOVEMENT OF IRAN,73.23943661971832,True,False
JUNDALLAH,12299,12299,JUNDULLAH,88.88888888888889,True,False
JEYSH AL-ADL,12299,,,0.0,False,False
ARMY OF JUSTICE,12299,7140,ARMY OF THE PURE,66.66666666666667,False,True
JAISH UL-ADL,12299,12299,JAISH AL-ADL,85.71428571428572,True,False
JAISH AL-ADL,12299,12299,JAISH ALADL,90.0,True,False
JAISH ALADL,12299,12299,JAISH AL-ADL,90.0,True,False
JEISH AL-ADL,12299,,,0.0,False,False
TAESONG BANK,12312,23577,JSC BANK SNGB,76.19047619047619,False,True
CHOSON TAESONG UNHAENG,12312,53817,CHOSUN SAENAL TRADING CORPORATION,60.46511627906976,False,True
DAESONG TRADING COMPANY,12313,9519,HESONG TRADING CORPORATION,89.65517241379311,False,True
KOREA DAESONG TRADING COMPANY,12313,12313,KOREA DAESONG GENERAL TRADING CORPORATION,84.0,True,False
KOREA DAESONG TRADING CORPORATION,12313,12313,KOREA DAESONG GENERAL TRADING CORPORATION,84.0,True,False
DAESONG TRADING,12313,9519,HESONG TRADING CORPORATION,89.65517241379311,False,True
FUSION PIZZA & PARRILLA,12426,12425,MELRUX RICA S PIZZA,40.0,False,True
RICA'S PIZZA,12426,12426,AMG RICAS PIZZA,81.4814814814815,True,False
OSERMACA,12437,,,0.0,False,False
AGROINDUPALMA S.A.,12446,20207,AGROINDUSTRIAS CIMA S.A.S.,68.75,False,True
TAJCO LTD,12452,,,0.0,False,False
TAJCO SARL,12452,,,0.0,False,False
TAJCO COMPANY,12452,,,0.0,False,False
TAJCO COMPANY LLC,12452,,,0.0,False,False
TRADEX CO,12452,36080,CGN TRADE FZE,66.66666666666667,False,True
GRAND STORES (THE GAMBIA LOCATION ONLY),12452,28047,"TRY PHEAP GRAND ROYAL CAMBODIA CO., LTD.",60.31746031746032,False,True
GOLFRATE AFRICA,12453,12453,GOLFRATE,69.56521739130434,True,False
GOLFRATE,12453,12453,GOLFRATE AFRICA,69.56521739130434,True,False
GOLFRATE DISTRIBUTION,12453,34638,KORUS DISTRIBUTION LIMITED,76.92307692307692,False,True
GOLFRATE FOOD INDUSTRIES,12453,12453,GOLFRATE HPC INDUSTRIES,80.85106382978724,True,False
GOLFRATE HPC INDUSTRIES,12453,12453,GOLFRATE FOOD INDUSTRIES,80.85106382978724,True,False
GOLFRATE PAINTS,12453,12453,GOLFRATE HPC INDUSTRIES,73.6842105263158,True,False
CONGO FUTURE,12454,12454,CONGO FUTUR,95.65217391304348,True,False
GROUPE CONGO FUTUR,12454,12454,CONGO FUTURE,80.0,True,False
CONGO FUTUR IMPORT,12454,12454,CONGO FUTUR,75.86206896551724,True,False
KAIRABA SHOPPING CENTER,12455,11796,MAPUTO SHOPPING CENTRE,71.11111111111111,False,True
OVLAS TRADING S.A.L.,12456,57083,ACS TRADING LLC,83.33333333333334,False,True
GRUPO AROSFRAN,12457,12457,GRUPO AROSFRAM,92.85714285714286,True,False
GRUPO AROSFRAM,12457,12457,GRUPO AROSFRAN,92.85714285714286,True,False
AROSFRAN,12457,12457,GRUPO AROSFRAN,72.72727272727273,True,False
AFRI BELG,12458,18725,VTB AFRICA,63.1578947368421,False,True
AFRI-BELG,12458,18725,VTB AFRICA,63.1578947368421,False,True
AFRI-BELG SUPERMERCADOS,12458,12458,AFRI-BELG CONTRUCTION,59.09090909090908,True,False
CASH & CARRY RETAIL STORES,12458,11702,"ESTETIC CARR DE OCCIDENTE, S.A. DE C.V.",53.06122448979591,False,True
AFRI-BELG CONTRUCTION,12458,12458,AFRI BELG COMMERCIO E INDUSTRIA LDA,60.71428571428572,True,False
AFRI-BELG AGRICULTURE,12458,12458,AFRI BELG,60.0,True,False
ELLISSA SAL (HOLDING),12464,12468,ELLISSA SHIPPING,77.41935483870968,False,True
AGRO-PHEN,12467,12467,AGROPHEN,94.11764705882352,True,False
ELLISSA MEGA STORE,12471,12471,ELLISSA MEGASTORE,97.14285714285714,True,False
ELLISSA PARC CONGO,12475,12470,ELLISSA PARC COTONOU,89.47368421052632,False,True
ELLISSA GROUP SA CONGO,12475,12475,SOCIETE ELLISSA GROUP CONGO,82.6086956521739,True,False
ELLISSA GROUP CONGO,12475,12475,SOCIETE ELLISSA GROUP CONGO,82.6086956521739,True,False
POGC,12476,,,0.0,False,False
BONYAD-E TA'AVON-E,12477,28926,BONYAD TA'AVON OF NAJA,81.08108108108108,False,True
IRGC COOPERATIVE FOUNDATION,12477,12477,SEPAH COOPERATIVE FOUNDATION,83.63636363636364,True,False
SEPAH COOPERATIVE FOUNDATION,12477,12477,IRGC COOPERATIVE FOUNDATION,83.63636363636364,True,False
ANSAR FINANCE AND CREDIT FUND,12478,12478,ANSAR FINANCIAL AND CREDIT INSTITUTE,73.6842105263158,True,False
ANSAR FINANCIAL AND CREDIT INSTITUTE,12478,12481,MEHR FINANCE AND CREDIT INSTITUTE,75.40983606557377,False,True
